nickname,content,ip_location,create_date_time,Avatar,Name,Likes,Comment,Date
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7344137677236600874~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=MppWxj8RR53MBuB0xbZl51WjSi4%3D,zhulong.060817,11.0,韩国：地球是韩国的,2022-07-15 15:30:44
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e04d9d19b3b2960f3719e4dbfd985221.jpg?lk3s=30310797&x-expires=1714366800&x-signature=jSLzBxy%2FAZK8wRdL4RqJN3qBXSY%3D,yinglx,6.0,bgm好评,2022-08-09 10:26:02
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/dca8ba7df1b9ed6dfc43d8c650fde916.jpg?lk3s=30310797&x-expires=1714366800&x-signature=dMXiON8UUN9f6%2BiI4x%2FMsayOVOM%3D,200700zzxxaa,8.0,中华文化，博大精深。Chinese culture is broad and profound.,2022-08-07 02:00:59
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7347726198761324586~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=1%2BnuAZtJHhA7DqrDlqpdsvpv00U%3D,linziznil,5.0,不热吗,2022-07-24 13:58:28
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7336242089237643265.jpg?lk3s=30310797&x-expires=1714366800&x-signature=fYJXbzeq09grPlnzv0g2iILVWto%3D,yy754dheijdbvhh,15.0,都是贵族才能穿的衣服,2022-05-29 23:43:29
,,,,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7349431096511037482~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ZSHHmIuCU%2FQLiPATsxGQjCWClfg%3D,cxa123456,11.0,这是小日子？,2022-06-12 06:19:15
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/48f6431a6bf32ca85616504808a97a57.jpg?lk3s=30310797&x-expires=1714366800&x-signature=sYojvhHc8G0kr6xVWSyye1DcC3k%3D,wongvincent902,14.0,美,2022-05-31 10:28:15
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/68212ed06d595080ba9566a0445f091d.jpg?lk3s=30310797&x-expires=1714366800&x-signature=38hUFodd54Nofurek9Bfa%2FAY250%3D,highberg127,10.0,怎么没有清朝,2022-07-12 17:04:12
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6d478b88e8bd3253dd6878b6ca9a90a4.jpg?lk3s=30310797&x-expires=1714366800&x-signature=2dosdjy4%2FVOx6wbYMSBEALyBFYg%3D,gekopi_pi,14.0,漢服ほんっっとに可愛いし綺麗…,2022-06-01 14:16:41
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/9384facdbfe689deffe5d188098e7559.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Q4ucVzWrlEH0HrESCuTEzB1blf4%3D,useruwta3qvgfl,13.0,かわいい,2022-07-08 17:42:40
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,user3483911950666,13.0,哟西,2022-06-08 20:14:18
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7321489847934418945.jpg?lk3s=30310797&x-expires=1714366800&x-signature=9gb8yiJ47KPIRtDaC%2FmBHkZl9E0%3D,xiaowei066,12.0,好漂亮，谢谢你,2022-06-18 04:11:21
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,user235939819701,12.0,清朝没有嘛,2022-07-10 18:51:48
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/42b98121ddf9f4c8a6b3d4595cea5fba.jpg?lk3s=30310797&x-expires=1714366800&x-signature=QfQVS%2BmE6Z8D3uy8W3nnjIeDzHM%3D,z3260220740,7.0,感谢作者对中国汉服的喜爱,2022-07-24 14:03:46
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,sunlighthxs,14.0,你好,2022-06-06 14:04:30
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,user12017018583155,8.0,真的好看,2022-06-21 10:58:58
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,tom888811,12.0,厉害啊,2022-06-07 16:48:10
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/151fc52daa2f025a3d8b42d99fbde9c6.jpg?lk3s=30310797&x-expires=1714366800&x-signature=MTzwTc1eJONujyd%2FVuu3rUj1fq0%3D,jiangnan7ssy,22.0,亚洲各国民族服装的的祖先,2022-05-31 16:29:18
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7348601770689429546~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=eXnIcFC8llGPx7u6uTKg28DSYeI%3D,chase10300,14.0,的确是这样的,2022-05-28 22:32:02
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2fd22e10fa06a994bc8b436dabd6e142.jpg?lk3s=30310797&x-expires=1714366800&x-signature=qRjlUys73f%2FbLrennDKhf4KJaFg%3D,user9199452566975,10.0,好美,2022-06-01 11:43:46
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7344490184458633259~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=X1y3NsqiAn5FHvFzylM0aKS4MRI%3D,timberg080,5.0,素敵ですね,2022-08-08 04:59:52
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1b4216d4824535876c516b9d1cc84a8c.jpg?lk3s=30310797&x-expires=1714366800&x-signature=VPQ5e16%2Fbo5puLiyHqbGw02hG%2Fc%3D,derek_uk,12.0,很开心你喜欢汉服，很漂亮哦,2022-06-05 20:18:42
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c3c7b417ca00d68f0edda5c3e690249b~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=WC9KKRsFTD15zyydmIMYjYM9lUA%3D,jonathenhuang,14.0,美就一个字,2022-05-27 18:23:33
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7350142758767558698~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=dvh7XGfRY3ff%2BVDwz0lkPSk%2BZ0c%3D,hesheng90,7.0,可以！,2022-08-12 06:30:28
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f20b1cd865cd8de79a41628e89db424a~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=HZAnSQbRhMUlOgu0wkSZpNhSc3k%3D,yanwu829,29.0,中国の歴史は広くて奥深い。これが体現だ。,2022-06-13 02:49:15
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7096212099986587653~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=b4ySCZp6i2UvRUDVx6kLpAIxSRI%3D,beastanglia,17.0,这是日本妹子吗？汉服好好看,2022-06-09 05:15:59
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,wuzhizhewuwei,12.0,一套好几万,2022-07-06 14:48:33
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7354227194266615824.jpg?lk3s=30310797&x-expires=1714366800&x-signature=jyiTBxWKIcNGN8ayZiiH7ChwTFY%3D,cok_gsh,24.0,我们中国文化YYDS,2022-06-05 15:22:08
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ae162e66c2767a8756a06f1a8050d45f.jpg?lk3s=30310797&x-expires=1714366800&x-signature=4oJUK5QVgUCu%2FI9RziBNVXeUUnY%3D,eagle_china,9.0,对中国文化还是蛮了解的,2022-06-19 14:42:53
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,toru_sasayama,13.0,"美しい〜
どの着物も素敵",2022-06-23 10:31:57
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6ba60eebffdc1cfa1c1858f8c7d66781~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=OWJKKsxyxLkMBodVU%2BQKZT5hJEg%3D,user7unr9t8f0g,9.0,不错哦,2022-06-19 12:13:54
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7329657206395371526~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=tBisxWF%2Flq5gkFA0Pd4Qhe0H6GY%3D,user879378300,8.0,好看,2022-07-16 11:18:23
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7a6044852148778f6054e45cbbe6f027.jpg?lk3s=30310797&x-expires=1714366800&x-signature=TnLgSBygw%2FvrTq0tjNObwcfN5a4%3D,uta_1231,18.0,宋の漢服好き,2022-06-12 03:57:08
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7350856168702492718~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=go%2FF3o7y6yGInGoi7i9%2BZg1BkXo%3D,liujie1364,10.0,,2022-06-07 17:28:45
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/bb8a8990f503ca90eb1de87c895266eb.jpg?lk3s=30310797&x-expires=1714366800&x-signature=b%2FpOWjGUK4g3vLej6jXGeodrx7U%3D,wuhanuzi,5.0,好看,2022-08-11 17:07:35
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3791be18a26e1b201e3a5cf1f1f50cc~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=YGDXkxcp28vDDouIHu84EhzKN%2FU%3D,yumeng2003,10.0,好看,2022-06-12 18:55:44
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7333369787189297157~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=8SPwDnnwgWchtyv3%2Fy0G5PxmfQA%3D,zgnbtwszg,17.0,很显然这是经过现代改良的,2022-05-30 01:32:55
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/074fdab08c3326b120401125e3b014db.jpg?lk3s=30310797&x-expires=1714366800&x-signature=iOmoRzyavCPsuO%2BWZkzYmrvj0S4%3D,yuhe524675,11.0,かわいい～,2022-06-01 10:18:50
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7347556886465478702~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=qHvBbZG9KTDo%2BZMQ5eXDzeQQVrc%3D,gb12959,6.0,このビデオはあなたが運んだのでしょう。,2022-08-11 15:41:13
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/414c5d1c043d310a2283c50812e7e614~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=IYRnRU1VzTdxC06JZzyc1U2u5KQ%3D,inkongchan,10.0,可以,2022-06-06 16:03:36
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a1d6a778f9c17600d9109d0bcffa8b24.jpg?lk3s=30310797&x-expires=1714366800&x-signature=4DuG7lqGIaim7LmrsYysjpkJtC8%3D,runoruuno_,10.0,いいなぁー可愛い,2022-06-05 02:56:58
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/506fafff432ddd26436ff863e53c9f14.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ztZdBJrFtJ45D16lhIWU74i3yi8%3D,mituketa000,16.0,美しい,2022-06-10 15:22:14
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f1386bd80f2fbbfe086fad93e07332eb~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ydj6i0IVi%2FZeWyYFMwCltFt1f7g%3D,mozi2024,5.0,牛逼,2022-08-12 23:42:40
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7324420148046069761.jpg?lk3s=30310797&x-expires=1714366800&x-signature=R6tHHfi6gNNWFONTPl2ga2n%2FMjI%3D,kjzj2021,9.0,长的漂亮穿啥都好看,2022-06-16 14:29:23
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/40bcb5d685e1ec2e70e01ca5acbeca6f.jpg?lk3s=30310797&x-expires=1714366800&x-signature=4FfEJDkEwriwYpQ7cPZfSStLetE%3D,jasonnz2021,10.0,这只是抖音上的视频然后翻译了下,2022-06-19 07:31:05
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7343034892902465578~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=kvRA3IhnIHU%2BOlvaY0ez4dGU4F0%3D,lemonadezhai,5.0,还是旗袍吧,2022-08-11 10:42:59
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7333428793022873620.jpg?lk3s=30310797&x-expires=1714366800&x-signature=p8AnQI3xJPBJ6lGyxPO2P%2FDxLnw%3D,rennokainushi,21.0,可愛い…,2022-05-27 12:37:50
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7347344125128032302~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=CAnMMR1JZgNUfMSv7%2Fp41PyV0TY%3D,usertwhg595i0p,6.0,受教了 作为中国人 我都不了解,2022-08-13 12:24:25
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,bsir99,17.0,只有大家闺秀，并且长得好看才可以,2022-05-29 13:42:15
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/3dfd692e3970052822a791456f1dc793.jpg?lk3s=30310797&x-expires=1714366800&x-signature=IkIUEamhOyX1xfmxL%2F0tJA7xpr4%3D,dalim2303n,16.0,ありがとう,2022-06-11 17:07:05
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7109083347866894342~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=u9YhNAcDFEsODwoOjA0cGnebgcw%3D,mars5555555,10.0,好美,2022-06-14 14:06:57
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e292a5ec6505f74786d11cd3de2dc12a~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=vd1QuZxwRWeajblcOzCSbu3fvnY%3D,ag..wolf,15.0,很难不承认，在某些文化的传承上面，日本做的比中国好。比如汉服的传承，比如茶道的传承，比如礼节的传承。不论怎么样，没有失传算好事，,2022-06-29 16:48:31
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c68b4b0a8d790bc69a74fac1e009fb55.jpg?lk3s=30310797&x-expires=1714366800&x-signature=SGGq2kOULATzH%2B1I7qTpI1JrPho%3D,unolfsditteluller,13.0,中国汉服YYDS,2022-05-27 04:57:06
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/5a7ffe942545deb8786d41948494a79a.jpg?lk3s=30310797&x-expires=1714366800&x-signature=V022Cq0stzof1gux7T7XL7Ib4gc%3D,connlaio,13.0,都好爱 ,2022-07-03 18:11:10
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/77d166e8b13ba9350b8773138fa9884a.jpg?lk3s=30310797&x-expires=1714366800&x-signature=qL69Ao0rB7bpEC4cWjf7iPCBhyY%3D,l5082227,16.0,古代最美的服装，还属中国的汉服,2022-06-10 05:54:01
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b0425756150b646f90885927a45cbf87.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Am%2FprEmV9tNDG5kVBSiheHhq1kw%3D,kkk._.uma6,6.0,漢服1回は着てみたい,2022-08-03 03:51:56
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1d9a0c92418c57182650705b378ea4ab.jpg?lk3s=30310797&x-expires=1714366800&x-signature=iTSeFqj07w8kn8L2Sntd1xCfi9Y%3D,universeoa,10.0,为什么打日文？,2022-06-09 15:36:49
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7346861883443380267~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=dkCQnuP65RuIOw7Aww2ehScMoqQ%3D,xiugou20,9.0,,2022-06-23 13:05:02
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7331142436510826498.jpg?lk3s=30310797&x-expires=1714366800&x-signature=xEr1VvpNR7D9lBu9iWmc0KDDaHw%3D,user4544186814696,6.0,台湾是中国的一个省,2022-07-06 12:36:14
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/455387b8837cfb051bd789027ae7588f.jpg?lk3s=30310797&x-expires=1714366800&x-signature=n4tSL9WZdpDC224aKo%2BGAiou0DE%3D,aristroda,8.0,我今天刚在抖音刷到TikTok又刷到了,2022-07-19 03:04:06
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2de3bcdf6e95a39e83465da5181c9e8b.jpg?lk3s=30310797&x-expires=1714366800&x-signature=nCqYC4RAzNeUeKrSxGoSq4ljJVs%3D,x._.x_siichan,10.0,可愛い,2022-06-04 03:25:11
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/8c5ec39e07c019a5f19e689d171c1f46.jpg?lk3s=30310797&x-expires=1714366800&x-signature=9viHHnudAQ3mB0EeMJSKhojhm0g%3D,machichi0921,5.0,蜀ってあったりするのかな？,2022-08-09 06:28:21
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7321073698306260998~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=LG%2Fxjk4%2B%2F9t4cUcZs9gLYJNqISo%3D,patrickqian2,13.0,汉秦朝的时候就有汉服了？汉朝情何以堪？,2022-06-04 15:34:54
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e50cde877f74ed71abc8981f7cebdd07~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=EJofLD5WAtuuZseX9vB1ZyIbcmE%3D,china.t1,5.0,まだ自宅でなければならない,2022-08-12 17:05:48
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/30361db16863fadb31f61049a0dae956~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=WIj9gHILZsOci%2FXEOplQVPaUr4M%3D,shktv8,10.0,古风美女,2022-05-31 05:06:40
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/9b8af6e0b16144a33661926b9caa963d.jpg?lk3s=30310797&x-expires=1714366800&x-signature=MUaszmPx49n05SdGeH8seaSJ4pc%3D,nina_55_usa,8.0,明かわいい,2022-07-01 12:25:33
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/433f1c9aaa7a8f5ed5cf0be737df248a.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ycExxQGXnK92nXDMnZzyhAs0UPg%3D,mdeo99,10.0,美しい,2022-06-07 15:07:53
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e56b602edd73bfb3b9d6516da6e9d0a3.jpg?lk3s=30310797&x-expires=1714366800&x-signature=83ZmMzMCOWfKMzfu%2BM4uG7%2BYdkU%3D,surf21_,17.0,为啥一个人日本人拍中国衣服,2022-07-16 05:27:12
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353246533908693035~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=T7wyZolBfCyXk3L6odBiVp%2BI74I%3D,vieplae,33.0,这不是抖音上的一个博主吗？,2022-06-08 19:16:54
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7349085297394581547~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=z430mt4pTc1ou7JFd%2BubrueLpbs%3D,cangwan8,18.0,居然是个了解中国历史的人,2022-07-02 20:28:10
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/756db0a70df1fab3e89598a026908a99~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=%2FTcVincE%2Ffq4zClsEXaS3v279WI%3D,yuejiaqi0,30.0,我们中国的文化却在国内得不到发展,2022-06-08 05:48:08
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/96a8e1d571782a62e8679d424b35c5da.jpg?lk3s=30310797&x-expires=1714366800&x-signature=bOBlpIlcvqyTSrm3mcC0DwEqDnE%3D,dyiy6cg2k5xz,8.0,漂亮,2022-06-22 01:16:23
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7105199466344349701~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=at5LhElIrC7PhVQHD4eS8KP%2F6JM%3D,allen5b2h0,9.0,漂亮,2022-06-20 20:16:18
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/27209717ba2a0d86ba969e44a2f77bf2.jpg?lk3s=30310797&x-expires=1714366800&x-signature=RAcM9ko9jU8myDUT67ri3lsOfIY%3D,2020gta4,10.0,漂亮,2022-06-11 16:23:45
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7128580656157687809.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Nv%2F9X40B7Bp%2BPcsZEwuNPp%2BkoBw%3D,user4v5g5f4jjf,5.0,こんな可愛い子いるなら俺も遣唐使になりたい,2022-08-11 13:05:26
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c10191bb97f612f26e2ccc4175d93488.jpg?lk3s=30310797&x-expires=1714366800&x-signature=8kZchbXd%2B7HBMCdgqQYhguoSFZQ%3D,songkuni,28.0,没有一个韩国人出来回复吗,2022-05-27 00:28:32
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7321668481957494786.jpg?lk3s=30310797&x-expires=1714366800&x-signature=O7nFuuY9QrNjr1ZUNwORC7qFRlI%3D,nonnnbiri,15.0,あなたはどんな服が好き?,2022-09-05 03:16:38
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7e5013e16baa00f367477c984cd9e858.jpg?lk3s=30310797&x-expires=1714366800&x-signature=qNvXA%2BwRtm75LLMG2DxQDXvCXpY%3D,_s2q1ky,1.0,唐時代が1番大好き,2024-03-28 03:47:22
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/79ebad9d154103e59bdbffa30550d447.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Wf5zTllCiLvpa1biRtdMBeP6rOw%3D,rinu_aisiteru,2.0,"唐の時代好きすぎる。
１回は着てみたい",2024-02-05 10:01:13
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/517a1d2ddc63507e461b9fb9ee2ba5c4.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Sc7H5lGoaGwET%2FrgyEAHrY4m8%2Bo%3D,momo38407,2.0,綺麗,2024-01-22 03:18:15
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/22a9e4105345a86091fcc0c70b262cba.jpg?lk3s=30310797&x-expires=1714366800&x-signature=CLIZckPGGwkjTDJvuQcEU%2BIMRcE%3D,hun3493,2.0,日本の着物より着やすそう！,2023-12-14 18:21:33
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/46b7d58809a1cf1d5f30400685eca2e6.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Od6noZqjyx%2BDhoYpENTW0DPZezk%3D,sora_0424_,2.0,唐のやつ江厭離み感じて好きかも‼️,2023-11-17 07:12:11
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/46b7d58809a1cf1d5f30400685eca2e6.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Od6noZqjyx%2BDhoYpENTW0DPZezk%3D,sora_0424_,2.0,唐のやつ江厭離み感じて好きかも‼️,2023-11-17 07:12:11
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7071809264850829314.jpg?lk3s=30310797&x-expires=1714366800&x-signature=A79vbYJnWa%2FJXn1%2FkGKceTHUPKQ%3D,userwy1k6nex9c,2.0,綺麗や,2023-09-23 07:42:18
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/fc270c226989fb2358475a2b8e0d568d.jpg?lk3s=30310797&x-expires=1714366800&x-signature=HuDw6zerMrs%2FJFVJbFVwQLAJeMo%3D,user7283492988126,2.0,4番目と3番目が好きー！,2023-07-27 08:08:27
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7220207003598553089.jpg?lk3s=30310797&x-expires=1714366800&x-signature=EvNJ5XmWYcMWRUueDMwIZdLDv6I%3D,kumiko2744,1.0,唐の時代が華やかで好き,2024-02-28 23:53:02
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7335543928726880262~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=L5ZH0OxIEaAeWDt4WpScLDNJ28M%3D,kimnardjess,1.0,@Jeon malak ,2023-09-18 15:30:28
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2d9218c3864e69855b09c26fb1be6e48.jpg?lk3s=30310797&x-expires=1714366800&x-signature=vOOx6aRWWAvEbjHAwq7DSPBHu5Y%3D,yuriyuri_0106,1.0,美しゅうございます,2024-02-04 08:28:55
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/69db597ca052e2f0fba55c6a0bf437ff.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ZIXY7aTw7vBjLZfwKrw2%2FG3TgwA%3D,user9029200952243,1.0,"後宮めっちゃ好きだからこういうの探してました
ありがとうございます",2024-03-08 08:03:42
