nickname,content,ip_location,create_date_time
iga.ninja222,"龍神様
いつもありがとうございますm(_ _)m
能登半島復興の力を
いただければ幸いですm(_ _)m",,2024-01-09 05:21:09
user2254192982999,"飛ぶ原理も分からんし、仮に居たとしてもどう生き延びてるんですかってお話
(でも内心居て欲しいと思う)",,2024-01-12 16:25:38
ayano12141,白澤様？,,2024-03-03 17:05:50
user1738037254445,龍ってどうやって空飛んでんだろ,,2024-01-09 15:03:49
god3695,ほんとかな,,2024-02-16 23:20:44
hmitsumi1026,テレビで見たことあるけど飛行機の窓から龍が見えてる映像を観たことある。,,2024-02-15 12:03:20
uhmhghfyc,祖父は子供の頃、川から空に水が流れているのを見ました。彼はドラゴンが水を飲んでいると言った。,,2024-03-26 05:36:47
yousuke190,鳥です,,2024-02-14 02:14:07
ryoji0326,ちょうど俺の家を寝床にしてるけど,,2024-01-09 13:18:03
manaty.ouo.vv,いるって証明は出来ないかもしれないけど、いないって証明もできない。私はいると思います,,2024-01-08 04:08:58
ohshit0100,存在するとすれば海じゃね,,2024-01-09 10:45:06
kk426858,レックウザいるのかあ,,2024-01-09 10:35:31
irondbea,きっと７つの玉集めて願い事叶える人がいたんだろうな。集めるの大変だったろうに…。その龍はまた現れるだろう。誰かが７つの玉を集めた時に。,,2024-01-09 10:18:46
satorunru,夢があるな…,,2024-01-10 01:02:48
user1472580059448,こんなデカイ奴 世界中の追跡から逃れて普段どこにいるんだよ,,2024-02-28 00:51:53
suzukiyoshihiro2,七つ玉集めれば見れるよ,,2024-01-10 14:34:09
user7025121746188,２０２４年のはじりにいたよ,,2024-02-17 02:42:00
yuina07258,龍もいいけどそれが本当は生き残りの恐竜とかだったらめっちゃワクワクと恐怖がやばみざわ,,2024-04-01 23:30:49
dye4rntjrfc3,龍探しに1994年の中国行っちゃおうかな〜,,2024-01-13 07:46:27
userxvid94j0iu,なんで存在しない動物なのに｢龍｣って言う漢字があるのかな、,,2024-01-04 18:29:59
k_.1014,十二支って龍入ってるよね。龍だけみたことないや,,2024-01-12 05:03:44
user399484811982,能登半島の時はムクドリですよ(๑•̀ㅁ•́ฅ✨,,2024-01-21 00:07:08
user6261455847602,龍みてみあい！,,2024-02-25 05:41:24
user5306328654124,龍ぽいヤツ昨日みたよ！笑,,2024-01-13 23:10:58
._.zzz625,そりゃ居るよー、辰年の人いるでしょー？,,2024-01-09 05:22:53
c_h_ie,今年の1月1日にも地震の時の石川県の映像で空にすごく早い黒くて長い何かが通ったって。あれは黒い龍なんじゃないかって話題になったよね,,2024-01-09 04:12:07
user4jejd1sxax,やっぱりニュースで龍らしき物体が通ってた,,2024-02-04 02:54:27
imsadsadzzokkih,鳥の群れにしても、クネクネは動かないと思うし、圧倒的に龍との辻褄が合いすぎてるんよな。,,2024-01-08 22:41:58
hm3588,いるに決まってるじゃん,,2024-02-28 21:23:23
.1002596,辰年だからうれぴい(๐›ω‹๐)੭,,2024-01-08 13:07:22
pinkuboqkzr,✨✨,,2024-01-08 16:46:21
yamada._.tensai,,,2024-01-08 10:58:39
yamada._.tensai,,,2024-01-08 10:58:39
userfqka3xbn6z,,,2024-03-31 14:24:53
tubasa.bas,,,2024-01-30 13:08:59
dgwpdpwp1,,,2024-04-22 05:58:13
user4009772430181,,,2024-01-12 21:15:00
hidechagans,,,2024-01-12 03:55:37
aiaiai006,,,2024-01-11 16:16:18
user32918319,,,2024-02-28 03:32:26
user7471283507556,❤❤❤,,2024-01-17 12:26:23
user7471283507556,,,2024-01-17 12:26:15
kurokoppu,,,2024-01-10 21:09:27
aiueokashishita0,,,2024-01-15 08:09:16
user6908688611637,@anisakis39,,2024-01-10 03:11:04
dypoxv7hcca4,,,2024-01-14 20:22:44
user2432979806155,,,2024-01-14 19:07:58
benishake72,,,2024-02-21 06:49:25
bobu945,,,2024-01-14 19:00:53
bobu945,,,2024-01-14 19:00:47
musictomo,,,2024-01-14 13:31:49
aaaaaaaaaaaaaaaa754,？,,2024-01-09 22:44:03
halu1212,,,2024-01-09 22:14:01
user71700406184690,！？,,2024-01-13 03:55:36
shigeqqfjvf,,,2024-01-14 05:32:14
kijoeybadass,,,2024-01-09 16:12:22
mglve21,,,2024-01-14 00:19:21
sotiomi_to,,,2024-01-16 01:21:22
userc9tj67j4xk,,,2024-01-14 00:01:26
heks.hdjhjfjy73,,,2024-01-09 08:42:27
mori.206,,,2024-01-09 06:25:59
wjda532,,,2024-01-18 00:44:28
masamasa524812,,,2024-01-09 03:59:05
priprimanko,,,2024-01-13 08:28:49
takyu_lilkansau,,,2024-01-09 00:18:10
user7536086613018,,,2024-02-28 23:07:35
shota1336,,,2024-01-08 22:18:47
user9068474448226,,,2024-01-08 21:55:34
kensei1205,,,2024-01-08 18:14:05
ad3694,,,2024-01-08 17:15:42
tyukawaikutegomen0,,,2024-02-03 15:25:12
30545831865,,,2024-01-08 16:45:32
imeru0416,私も龍の存在は信じます。龍が写った動画をあげてるので見てくださいね!,,2024-01-08 07:04:48
user8740639488348,日露戦争の時の妖怪についてまとめて欲しいです。ストレス値が高い環境だったとはいえロシア軍日本軍共に怪奇現象が続いた理由が知りたい　幻覚なんかなー,,2024-01-08 08:24:10
n.y_usdm,てか何でみんなこの世の全ての生き物が自分の目で見えると思ってんだ、見たって人はたまたまそういう生き物が見えるような能力がある人って事でしょ,,2024-02-10 20:31:39
mainitinetai.0023,何食べるん,,2024-01-13 04:58:56
behoimy,昔の人が龍はこういう空想の生き物です。って共有したんですかね?ネットもない時代だから大変ですよね。多分最初は中華の方が夢に出たとかなんでしょうね。,,2024-01-09 00:26:40
yakyusyounen0,2024年の1月1日のやつはワタドリじゃね？,,2024-01-08 21:29:19
go.go.go77,よく見たら鯉のぼりの間違いでした,,2024-01-13 06:28:10
31764469345,物質主義の現代じゃ信じる人は少ないんだろうね,,2024-01-08 13:46:42
user733792504430,まず飛べるのが謎,,2024-01-08 13:40:06
spleen2021,ちゃんとお願い言えたのか,,2024-01-08 10:38:43
usern3qbzo0z1c,過去の存在というか、過去の創作物なわけで。,,2024-01-11 01:11:04
china0249,大雨が降る前には必ず龍が見えますよ,,2024-04-04 15:22:46
mori_ruri_777,龍になりました。ティアキン,,2024-01-11 01:05:41
ayuki153,マチュピチュみたいな高いとこで生きててもおかしくない。餌はそんなに必要としてないから見つけられないのかも食事中の龍なんて聞いたことないし。※独断と偏見であり私の勝手な考えです,,2024-01-10 23:31:59
shunbo111,カイドウでもおるんか？,,2024-01-10 17:01:10
mayaimanariiiiii,２０２４年の始まり方的に信じ始めたわ笑絶対龍火吹いとるやん,,2024-01-08 13:17:32
user3309386613412,确实,,2024-02-24 14:57:53
userj70xtn2adx,あの影って画質の問題で並んで飛んでる鳥がそう見えたって話じゃないの？,,2024-01-10 10:44:56
shsh_0320,龍がなぜ飛んでいるかって疑問のコメントめっちゃ多いけど、そもそも謎の存在だから今わかってる常識外の理由が存在しても全くおかしくない。例えば体内がヘリウムだらけとかね。,,2024-01-10 09:12:16
user0nfltlqnhx,2024の1月1日の龍のようなかげわ鳥のたいぐんだよ〜(*^^*),,2024-01-10 07:16:58
520minhkk, xui cực mạnh,,2024-02-21 14:19:42
crowcrowsilver,龍は気象を司るって伝わるから生物的なものじゃないと思うけどロマンはあるよね。,,2024-01-14 20:50:12
j4zxmxn,羽もないのにどーやって飛ぶん,,2024-01-10 02:46:49
userc1iss08cmg2,ほんまにいた思うけどね、十二支にもいるし,,2024-01-10 02:27:37
youtuber.ichiban_kuji,極度の恥ずかしがり屋だから今は深海におるらしい,,2024-01-10 01:05:09
kusa014,深海ならまだしも地上や上空は人間の手中に収まっているので居ません。,,2024-01-09 20:55:53
nochu_7,龍が居たとしてあんな巨体が羽もなく浮いてるのがありえないので存在しないです！,,2024-01-14 02:56:14
00kurea00,でもマジレスするとどうやって飛んでいるんだろうね❓,,2024-01-09 15:45:35
brighthope14753,牛魔人も存在します　ギュウ〜〜〜,,2024-01-09 13:58:15
agtgtgdgwgj134,龍なんていません笑笑笑笑笑笑,,2024-01-14 01:03:07
tomo_maru7,龍もドラゴンも架空の生物でおるわけないんよw,,2024-01-09 11:40:36
chachamaru71814,実際居たとしたら羽も無いのにどうやって飛ぶの？,,2024-01-09 07:59:58
1105.5,こういうのどこからの情報なんだろ,,2024-03-02 17:33:35
user5223610936870,そもそも龍って翼もないのにどうやって飛ぶの？？,,2024-01-17 12:25:04
user12768322,（？？？）それって貴方の感想ですよね？,,2024-01-09 03:30:47
673jjgmjmjf,ハクだよ,,2024-01-09 03:09:49
atmpwjttjwtj,いやそもそも体の構造的にどうやって浮くんだよ,,2024-01-13 08:15:21
masamaru22,こんだけ広い宇宙のどこかの惑星にはいると思う、こんだけ広くて地球だけに生物がいるなんてことはありえないと思うし,,2024-01-12 00:20:19
behoimy,昔の人が龍はこういう空想の生き物です。って共有したんですかね?ネットもない時代だから大変ですよね。多分最初は中華の方が夢に出たとかなんでしょうね。,,2024-01-09 00:26:40
yakyusyounen0,2024年の1月1日のやつはワタドリじゃね？,,2024-01-08 21:29:19
go.go.go77,よく見たら鯉のぼりの間違いでした,,2024-01-13 06:28:10
milktea49999,黒いレックウザでしょ,,2024-01-08 07:55:50
31764469345,物質主義の現代じゃ信じる人は少ないんだろうね,,2024-01-08 13:46:42
user733792504430,まず飛べるのが謎,,2024-01-08 13:40:06
tanakadesugogo,気のせい気のせい笑笑,,2024-01-08 13:24:17
user7701955161052,龍とドラゴンは別物？,,2024-01-06 04:52:10
sekih23,いたとしたらご飯どうするんですかねw,,2024-01-09 05:53:56
miki634oxo,親だか祖父母だかに中国人が食べ尽くしていなくなったって言われたわうちの身内ろくでもねえな。,,2024-01-08 16:44:56
karaage.jp,まあいた方がおもろい！,,2024-01-09 23:27:16
ebi_matsuno09,"名前に竜が入ってるの地味に誇り
にしても竜と龍の違いってなんだ？",,2024-01-09 16:08:43
poodlej66,龍は目に見えないけどいますよ,,2024-01-09 16:03:07
dy6nu391iaer,ニギニギコハクチョス,,2024-02-12 11:25:04
user2158609178103,能登半島地震はあきとんとん見たらよく分かる,,2024-01-14 00:08:38
xiongguishimizu,ターロー,,2024-01-09 02:42:31
usern11rnd2fe9,龍いるけどみんなが思ってっるようなかたちしてないぞ,,2024-02-04 02:33:32
soraironikoi,ミサイルバンバン打たれて…地球に亀裂入って地震‼️だと思う,,2024-01-08 18:46:14
user6356009611500,はい,,2024-02-03 11:39:46
tomato459,妖怪とか殺人ピエロとか龍とか鬼とか国によって違う時点で察し。,,2024-01-09 17:56:16
akamambo_,竜と龍とドラゴンって一緒？,,2024-01-13 03:30:57
user70999952872825,はいはい,,2024-01-08 12:24:54
user8656745174868,緑色の龍を観ると「いでをシェン○○」を思い出す/鳥山明ファンなので許して!!,,2024-03-12 09:51:43
m4a1.os,中国だしなぁ,,2024-01-10 13:28:41
kokutoutyamaxxx820,カラスの大群らしいで,,2024-01-15 22:39:09
toshi4338,今年健康でいられますように御願いします,,2024-02-23 02:31:14
kaz.ladybaby,だから、いないってば,,2024-02-21 08:49:09
kamiyusuke,龍って水神らしい,,2024-03-06 20:51:53
karaage.jp,まあいた方がおもろい！,,2024-01-09 23:27:16
tomato459,妖怪とか殺人ピエロとか龍とか鬼とか国によって違う時点で察し。,,2024-01-09 17:56:16
ebi_matsuno09,"名前に竜が入ってるの地味に誇り
にしても竜と龍の違いってなんだ？",,2024-01-09 16:08:43
japan.vs.usa,結論:人は見たいものを見る,,2024-01-11 13:46:09
poodlej66,龍は目に見えないけどいますよ,,2024-01-09 16:03:07
dy6nu391iaer,ニギニギコハクチョス,,2024-02-12 11:25:04
user2158609178103,能登半島地震はあきとんとん見たらよく分かる,,2024-01-14 00:08:38
omihh5,,,2024-01-11 22:54:07
xiongguishimizu,ターロー,,2024-01-09 02:42:31
usern11rnd2fe9,龍いるけどみんなが思ってっるようなかたちしてないぞ,,2024-02-04 02:33:32
soraironikoi,ミサイルバンバン打たれて…地球に亀裂入って地震‼️だと思う,,2024-01-08 18:46:14
user6356009611500,はい,,2024-02-03 11:39:46
akamambo_,竜と龍とドラゴンって一緒？,,2024-01-13 03:30:57
itosyogo,本当か嘘かは置いといて、龍は男の憧れだよね,,2024-01-13 03:09:12
sinigami12123,探し行こう,,2024-01-08 15:26:54
x_ame_hrt,結構まじなこと言います。龍は特定の場所にしかいません。神社やお寺など。そして常人には見えずに神人(かみんちゅ）などといった特別な力を持ってないと見ることができません。存在はします。,,2024-01-06 15:07:29
userfr9er34qgg,石川　新潟県付近皆様達を一日早くお助け下さい,,2024-01-08 05:49:15
user3407841260912,1994年なら映像あってもおかしくないのに無いのか？,,2024-01-14 10:36:18
